timestamp,aggregate,fridge,washing_machine,dishwasher,microwave
2013-12-08 00:13:12+00:00,321.0,0.0,0.0,1.0,0.0
2013-12-08 00:13:20+00:00,318.0,0.0,0.0,2.0,0.0
2013-12-08 00:13:28+00:00,318.0,0.0,0.0,1.0,0.0
2013-12-08 00:13:36+00:00,318.0,0.0,0.0,1.5,0.0
2013-12-08 00:13:44+00:00,318.0,0.0,0.0,1.5,0.0
2013-12-08 00:13:52+00:00,321.0,0.0,0.0,1.5,0.0
2013-12-08 00:14:00+00:00,317.0,0.0,0.0,1.0,0.0
2013-12-08 00:14:08+00:00,317.0,0.0,0.0,2.0,0.0
2013-12-08 00:14:16+00:00,319.0,0.0,0.0,1.5,0.0
2013-12-08 00:14:24+00:00,317.5,0.0,0.0,1.0,0.0
2013-12-08 00:14:32+00:00,315.0,0.0,0.0,1.0,0.0
2013-12-08 00:14:40+00:00,318.0,0.0,0.0,2.0,0.0
2013-12-08 00:14:48+00:00,313.0,0.0,0.0,2.0,0.0
2013-12-08 00:14:56+00:00,319.0,0.0,0.0,1.0,0.0
2013-12-08 00:15:04+00:00,316.5,0.0,0.0,1.5,0.0
2013-12-08 00:15:12+00:00,318.5,0.0,0.0,1.0,0.0
2013-12-08 00:15:20+00:00,315.0,0.0,0.0,1.0,0.0
2013-12-08 00:15:28+00:00,318.0,0.0,0.0,2.0,0.0
2013-12-08 00:15:36+00:00,316.0,0.0,0.0,1.5,0.0
2013-12-08 00:15:44+00:00,313.0,0.0,0.0,1.0,0.0
2013-12-08 00:15:52+00:00,318.0,0.0,0.0,1.0,0.0
2013-12-08 00:16:00+00:00,312.0,0.0,0.0,1.0,0.0
2013-12-08 00:16:08+00:00,314.0,0.0,0.0,2.0,0.0
2013-12-08 00:16:16+00:00,315.0,0.0,0.0,1.5,0.0
2013-12-08 00:16:24+00:00,311.5,0.0,0.0,2.0,0.0
2013-12-08 00:16:32+00:00,313.0,0.0,0.0,2.0,0.0
2013-12-08 00:16:40+00:00,312.0,0.0,0.0,2.0,0.0
2013-12-08 00:16:48+00:00,313.0,0.0,0.0,2.0,0.0
2013-12-08 00:16:56+00:00,311.0,0.0,0.0,2.0,0.0
2013-12-08 00:17:04+00:00,312.0,0.0,0.0,1.0,0.0
2013-12-08 00:17:12+00:00,311.0,0.0,0.0,1.5,0.0
2013-12-08 00:17:20+00:00,234.0,0.0,0.0,1.0,0.0
2013-12-08 00:17:28+00:00,234.0,0.0,0.0,1.0,0.0
2013-12-08 00:17:36+00:00,234.0,0.0,0.0,2.0,0.0
2013-12-08 00:17:44+00:00,233.0,0.0,0.0,1.0,0.0
2013-12-08 00:17:52+00:00,231.0,0.0,0.0,1.0,0.0
2013-12-08 00:18:00+00:00,234.0,0.0,0.0,2.0,0.0
2013-12-08 00:18:08+00:00,231.0,0.0,0.0,1.0,0.0
2013-12-08 00:18:16+00:00,232.0,0.0,0.0,2.0,0.0
2013-12-08 00:18:24+00:00,233.0,0.0,0.0,1.5,0.0
2013-12-08 00:18:32+00:00,229.0,0.0,0.0,1.0,0.0
2013-12-08 00:18:40+00:00,236.0,0.0,0.0,1.0,0.0
2013-12-08 00:18:48+00:00,231.0,0.0,0.0,1.0,0.0
2013-12-08 00:18:56+00:00,232.0,0.0,0.0,2.0,0.0
2013-12-08 00:19:04+00:00,238.0,0.0,0.0,2.0,0.0
2013-12-08 00:19:12+00:00,238.0,0.0,0.0,1.5,0.0
2013-12-08 00:19:20+00:00,238.0,0.0,0.0,2.0,0.0
2013-12-08 00:19:28+00:00,235.0,0.0,0.0,2.0,0.0
2013-12-08 00:19:36+00:00,231.5,0.0,0.0,1.0,0.0
2013-12-08 00:19:44+00:00,231.5,0.0,0.0,1.0,0.0
2013-12-08 00:19:52+00:00,233.0,0.0,0.0,1.5,0.0
2013-12-08 00:20:00+00:00,232.0,0.0,0.0,2.0,0.0
2013-12-08 00:20:08+00:00,232.0,0.0,0.0,2.0,0.0
2013-12-08 00:20:16+00:00,234.0,0.0,0.0,1.6666666666666667,0.0
2013-12-08 00:20:24+00:00,232.0,0.0,0.0,2.0,0.0
2013-12-08 00:20:32+00:00,233.0,0.0,0.0,2.0,0.0
2013-12-08 00:20:40+00:00,232.0,0.0,0.0,1.0,0.0
2013-12-08 00:20:48+00:00,230.0,0.0,0.0,1.0,0.0
2013-12-08 00:20:56+00:00,231.0,0.0,0.0,1.0,0.0
2013-12-08 00:21:04+00:00,233.0,0.0,0.0,1.5,0.0
2013-12-08 00:21:12+00:00,230.0,0.0,0.0,2.0,0.0
2013-12-08 00:21:20+00:00,232.0,0.0,0.0,1.0,0.0
2013-12-08 00:21:28+00:00,232.0,0.0,0.0,2.0,0.0
2013-12-08 00:21:36+00:00,233.5,0.0,0.0,1.0,0.0
2013-12-08 00:21:44+00:00,233.5,0.0,0.0,1.0,0.0
2013-12-08 00:21:52+00:00,229.0,0.0,0.0,1.5,0.0
2013-12-08 00:22:00+00:00,231.0,0.0,0.0,2.0,0.0
2013-12-08 00:22:08+00:00,232.0,0.0,0.0,1.0,0.0
2013-12-08 00:22:16+00:00,232.0,0.0,0.0,1.5,0.0
2013-12-08 00:22:24+00:00,232.0,0.0,0.0,1.0,0.0
2013-12-08 00:22:32+00:00,230.0,0.0,0.0,1.0,0.0
2013-12-08 00:22:40+00:00,232.0,0.0,0.0,1.0,0.0
2013-12-08 00:22:48+00:00,233.0,0.0,0.0,1.0,0.0
2013-12-08 00:22:56+00:00,233.0,0.0,0.0,1.0,0.0
2013-12-08 00:23:04+00:00,232.0,0.0,0.0,2.0,0.0
2013-12-08 00:23:12+00:00,231.0,0.0,0.0,1.5,0.0
2013-12-08 00:23:20+00:00,230.5,0.0,0.0,1.0,0.0
2013-12-08 00:23:28+00:00,233.0,0.0,0.0,2.0,0.0
2013-12-08 00:23:36+00:00,231.0,0.0,0.0,2.0,0.0
2013-12-08 00:23:44+00:00,233.0,0.0,0.0,1.5,0.0
2013-12-08 00:23:52+00:00,232.0,0.0,0.0,2.0,0.0
2013-12-08 00:24:00+00:00,231.0,0.0,0.0,1.0,0.0
2013-12-08 00:24:08+00:00,231.0,0.0,0.0,1.0,0.0
2013-12-08 00:24:16+00:00,232.5,0.0,0.0,1.0,0.0
2013-12-08 00:24:24+00:00,231.0,0.0,0.0,2.0,0.0
2013-12-08 00:24:32+00:00,230.0,0.0,0.0,2.0,0.0
2013-12-08 00:24:40+00:00,229.0,0.0,0.0,2.0,0.0
2013-12-08 00:24:48+00:00,231.0,0.0,0.0,1.0,0.0
2013-12-08 00:24:56+00:00,230.0,0.0,0.0,1.0,0.0
2013-12-08 00:25:04+00:00,228.0,0.0,0.0,1.0,0.0
2013-12-08 00:25:12+00:00,232.0,0.0,0.0,1.0,0.0
2013-12-08 00:25:20+00:00,231.0,0.0,0.0,1.0,0.0
2013-12-08 00:25:28+00:00,231.0,0.0,0.0,2.0,0.0
2013-12-08 00:25:36+00:00,230.0,0.0,0.0,1.0,0.0
2013-12-08 00:25:44+00:00,229.0,0.0,0.0,1.0,0.0
2013-12-08 00:25:52+00:00,228.0,0.0,0.0,2.0,0.0
2013-12-08 00:26:00+00:00,229.0,0.0,0.0,1.0,0.0
2013-12-08 00:26:08+00:00,233.0,0.0,0.0,2.0,0.0
2013-12-08 00:26:16+00:00,233.0,0.0,0.0,1.0,0.0
2013-12-08 00:26:24+00:00,229.5,0.0,0.0,1.5,0.0
2013-12-08 00:26:32+00:00,229.0,0.0,0.0,1.0,0.0
2013-12-08 00:26:40+00:00,231.0,0.0,0.0,1.0,0.0
2013-12-08 00:26:48+00:00,229.0,0.0,0.0,1.0,0.0
2013-12-08 00:26:56+00:00,232.0,0.0,0.0,2.0,0.0
2013-12-08 00:27:04+00:00,230.0,0.0,0.0,2.0,0.0
2013-12-08 00:27:12+00:00,230.0,0.0,0.0,2.0,0.0
2013-12-08 00:27:20+00:00,230.0,0.0,0.0,1.0,0.0
2013-12-08 00:27:28+00:00,230.0,0.0,0.0,1.0,0.0
2013-12-08 00:27:36+00:00,229.0,0.0,0.0,2.0,0.0
2013-12-08 00:27:44+00:00,229.0,0.0,0.0,2.0,0.0
2013-12-08 00:27:52+00:00,230.0,0.0,0.0,1.5,0.0
2013-12-08 00:28:00+00:00,229.0,0.0,0.0,2.0,0.0
2013-12-08 00:28:08+00:00,232.0,0.0,0.0,2.0,0.0
2013-12-08 00:28:16+00:00,232.0,0.0,0.0,2.0,0.0
2013-12-08 00:28:24+00:00,230.0,0.0,0.0,1.0,0.0
2013-12-08 00:28:32+00:00,228.0,0.0,0.0,2.0,0.0
2013-12-08 00:28:40+00:00,228.0,0.0,0.0,1.0,0.0
2013-12-08 00:28:48+00:00,227.0,0.0,0.0,1.0,0.0
2013-12-08 00:28:56+00:00,230.0,0.0,0.0,1.0,0.0
2013-12-08 00:29:04+00:00,228.0,0.0,0.0,2.0,0.0
2013-12-08 00:29:12+00:00,227.0,0.0,0.0,1.6666666666666667,0.0
2013-12-08 00:29:20+00:00,230.0,0.0,0.0,2.0,0.0
2013-12-08 00:29:28+00:00,228.0,0.0,0.0,2.0,0.0
2013-12-08 00:29:36+00:00,227.0,0.0,0.0,1.0,0.0
2013-12-08 00:29:44+00:00,203.5,0.0,0.0,2.0,0.0
2013-12-08 00:29:52+00:00,176.0,0.0,0.0,1.0,0.0
2013-12-08 00:30:00+00:00,179.0,0.0,0.0,1.0,0.0
2013-12-08 00:30:08+00:00,177.0,0.0,0.0,1.0,0.0
2013-12-08 00:30:16+00:00,176.0,0.0,0.0,1.5,0.0
2013-12-08 00:30:24+00:00,178.0,0.0,0.0,2.0,0.0
2013-12-08 00:30:32+00:00,176.0,0.0,0.0,1.0,0.0
2013-12-08 00:30:40+00:00,176.0,0.0,0.0,1.0,0.0
2013-12-08 00:30:48+00:00,178.0,0.0,0.0,2.0,0.0
2013-12-08 00:30:56+00:00,178.0,0.0,0.0,1.0,0.0
2013-12-08 00:31:04+00:00,178.5,0.0,0.0,1.0,0.0
2013-12-08 00:31:12+00:00,176.0,0.0,0.0,1.0,0.0
2013-12-08 00:31:20+00:00,181.0,0.0,0.0,1.0,0.0
2013-12-08 00:31:28+00:00,177.0,0.0,0.0,1.0,0.0
2013-12-08 00:31:36+00:00,177.0,0.0,0.0,1.0,0.0
2013-12-08 00:31:44+00:00,178.0,0.0,0.0,1.0,0.0
2013-12-08 00:31:52+00:00,178.0,0.0,0.0,1.0,0.0
2013-12-08 00:32:00+00:00,176.0,0.0,0.0,2.0,0.0
2013-12-08 00:32:08+00:00,178.0,0.0,0.0,2.0,0.0
2013-12-08 00:32:16+00:00,177.5,0.0,0.0,1.0,0.0
2013-12-08 00:32:24+00:00,177.0,0.0,0.0,1.5,0.0
2013-12-08 00:32:32+00:00,180.0,0.0,0.0,2.0,0.0
2013-12-08 00:32:40+00:00,180.0,0.0,0.0,1.0,0.0
2013-12-08 00:32:48+00:00,178.0,0.0,0.0,1.0,0.0
2013-12-08 00:32:56+00:00,179.0,0.0,0.0,1.0,0.0
2013-12-08 00:33:04+00:00,180.0,0.0,0.0,1.5,0.0
2013-12-08 00:33:12+00:00,181.0,0.0,0.0,1.0,0.0
2013-12-08 00:33:20+00:00,180.0,0.0,0.0,1.0,0.0
2013-12-08 00:33:28+00:00,180.0,0.0,0.0,1.0,0.0
2013-12-08 00:33:36+00:00,179.5,0.0,0.0,2.0,0.0
2013-12-08 00:33:44+00:00,179.5,0.0,0.0,2.0,0.0
2013-12-08 00:33:52+00:00,180.0,0.0,0.0,1.5,0.0
2013-12-08 00:34:00+00:00,178.0,0.0,0.0,1.0,0.0
2013-12-08 00:34:08+00:00,179.0,0.0,0.0,2.0,0.0
2013-12-08 00:34:16+00:00,177.0,0.0,0.0,2.0,0.0
2013-12-08 00:34:24+00:00,179.5,0.0,0.0,1.5,0.0
2013-12-08 00:34:32+00:00,178.0,0.0,0.0,1.0,0.0
2013-12-08 00:34:40+00:00,178.0,0.0,0.0,1.0,0.0
2013-12-08 00:34:48+00:00,180.0,0.0,0.0,1.0,0.0
2013-12-08 00:34:56+00:00,178.0,0.0,0.0,2.0,0.0
2013-12-08 00:35:04+00:00,179.0,0.0,0.0,1.0,0.0
2013-12-08 00:35:12+00:00,180.0,0.0,0.0,1.0,0.0
2013-12-08 00:35:20+00:00,180.0,0.0,0.0,1.0,0.0
2013-12-08 00:35:28+00:00,180.0,0.0,0.0,1.0,0.0
2013-12-08 00:35:36+00:00,176.0,0.0,0.0,2.0,0.0
2013-12-08 00:35:44+00:00,179.5,0.0,0.0,1.0,0.0
2013-12-08 00:35:52+00:00,178.0,0.0,0.0,2.0,0.0
2013-12-08 00:36:00+00:00,178.0,0.0,0.0,2.0,0.0
2013-12-08 00:36:08+00:00,177.0,0.0,0.0,1.0,0.0
2013-12-08 00:36:16+00:00,179.0,0.0,0.0,2.0,0.0
2013-12-08 00:36:24+00:00,177.5,0.0,0.0,1.0,0.0
2013-12-08 00:36:32+00:00,178.0,0.0,0.0,1.0,0.0
2013-12-08 00:36:40+00:00,180.0,0.0,0.0,2.0,0.0
2013-12-08 00:36:48+00:00,179.0,0.0,0.0,2.0,0.0
2013-12-08 00:36:56+00:00,180.0,0.0,0.0,2.0,0.0
2013-12-08 00:37:04+00:00,180.0,0.0,0.0,2.0,0.0
2013-12-08 00:37:12+00:00,176.0,0.0,0.0,2.0,0.0
2013-12-08 00:37:20+00:00,177.5,0.0,0.0,2.0,0.0
2013-12-08 00:37:28+00:00,179.0,0.0,0.0,2.0,0.0
2013-12-08 00:37:36+00:00,177.0,0.0,0.0,1.0,0.0
2013-12-08 00:37:44+00:00,177.0,0.0,0.0,2.0,0.0
2013-12-08 00:37:52+00:00,178.0,0.0,0.0,2.0,0.0
2013-12-08 00:38:00+00:00,178.0,0.0,0.0,1.0,0.0
2013-12-08 00:38:08+00:00,179.0,0.0,0.0,1.5,0.0
2013-12-08 00:38:16+00:00,178.0,64.0,0.0,1.0,0.0
2013-12-08 00:38:24+00:00,263.5,131.0,0.0,1.5,0.0
2013-12-08 00:38:32+00:00,263.5,131.0,0.0,1.5,0.0
2013-12-08 00:38:40+00:00,351.0,134.0,0.0,1.5,0.0
2013-12-08 00:38:48+00:00,357.0,137.0,0.0,2.0,0.0
2013-12-08 00:38:56+00:00,357.0,137.0,0.0,2.0,0.0
2013-12-08 00:39:04+00:00,356.5,134.5,0.0,2.0,0.0
2013-12-08 00:39:12+00:00,357.0,134.0,0.0,2.0,0.0
2013-12-08 00:39:20+00:00,356.0,132.5,0.0,2.0,0.0
2013-12-08 00:39:28+00:00,355.0,128.0,0.0,2.0,0.0
2013-12-08 00:39:36+00:00,355.0,125.0,0.0,2.0,0.0
2013-12-08 00:39:44+00:00,346.0,124.0,0.0,2.0,0.0
2013-12-08 00:39:52+00:00,347.0,121.5,0.0,1.5,0.0
2013-12-08 00:40:00+00:00,341.0,119.0,0.0,1.0,0.0
2013-12-08 00:40:08+00:00,338.0,117.0,0.0,1.0,0.0
2013-12-08 00:40:16+00:00,337.0,115.0,0.0,1.0,0.0
2013-12-08 00:40:24+00:00,432.0,114.0,0.0,2.0,0.0
2013-12-08 00:40:32+00:00,431.0,112.0,0.0,2.0,0.0
2013-12-08 00:40:40+00:00,431.0,112.0,0.0,1.0,0.0
2013-12-08 00:40:48+00:00,426.0,109.0,0.0,2.0,0.0
2013-12-08 00:40:56+00:00,423.0,109.0,0.0,2.0,0.0
2013-12-08 00:41:04+00:00,423.0,108.5,0.0,2.0,0.0
2013-12-08 00:41:12+00:00,421.5,107.0,0.0,1.0,0.0
2013-12-08 00:41:20+00:00,419.0,107.0,0.0,2.0,0.0
2013-12-08 00:41:28+00:00,419.0,105.0,0.0,1.0,0.0
2013-12-08 00:41:36+00:00,417.0,105.0,0.0,1.5,0.0
2013-12-08 00:41:44+00:00,415.0,106.0,0.0,1.0,0.0
2013-12-08 00:41:52+00:00,416.0,105.0,0.0,1.0,0.0
2013-12-08 00:42:00+00:00,413.0,104.0,0.0,1.0,0.0
2013-12-08 00:42:08+00:00,416.0,104.0,0.0,1.0,0.0
2013-12-08 00:42:16+00:00,412.0,103.5,0.0,1.0,0.0
2013-12-08 00:42:24+00:00,413.0,103.5,0.0,1.0,0.0
2013-12-08 00:42:32+00:00,414.0,104.0,0.0,1.0,0.0
2013-12-08 00:42:40+00:00,412.0,104.0,0.0,1.0,0.0
2013-12-08 00:42:48+00:00,412.0,104.0,0.0,2.0,0.0
2013-12-08 00:42:56+00:00,411.0,104.0,0.0,2.0,0.0
2013-12-08 00:43:04+00:00,410.5,104.0,0.0,1.5,0.0
2013-12-08 00:43:12+00:00,409.0,103.0,0.0,1.0,0.0
2013-12-08 00:43:20+00:00,412.0,104.0,0.0,2.0,0.0
2013-12-08 00:43:28+00:00,410.0,103.0,0.0,2.0,0.0
2013-12-08 00:43:36+00:00,473.0,104.0,0.0,1.0,0.0
2013-12-08 00:43:44+00:00,475.0,104.0,0.0,1.0,0.0
2013-12-08 00:43:52+00:00,477.0,104.0,0.0,1.0,0.0
2013-12-08 00:44:00+00:00,474.0,104.0,0.0,1.0,0.0
2013-12-08 00:44:08+00:00,476.0,103.0,0.0,2.0,0.0
2013-12-08 00:44:16+00:00,473.0,102.0,0.0,1.0,0.0
2013-12-08 00:44:24+00:00,474.0,103.0,0.0,2.0,0.0
2013-12-08 00:44:32+00:00,471.0,103.0,0.0,1.0,0.0
2013-12-08 00:44:40+00:00,471.0,103.0,0.0,1.0,0.0
2013-12-08 00:44:48+00:00,471.0,103.0,0.0,2.0,0.0
2013-12-08 00:44:56+00:00,473.0,104.0,0.0,1.0,0.0
2013-12-08 00:45:04+00:00,472.0,103.0,0.0,1.5,0.0
2013-12-08 00:45:12+00:00,472.0,103.5,0.0,1.0,0.0
2013-12-08 00:45:20+00:00,472.0,104.0,0.0,2.0,0.0
2013-12-08 00:45:28+00:00,472.0,102.0,0.0,2.0,0.0
2013-12-08 00:45:36+00:00,472.0,102.0,0.0,2.0,0.0
2013-12-08 00:45:44+00:00,468.0,103.0,0.0,1.5,0.0
2013-12-08 00:45:52+00:00,473.0,103.0,0.0,2.0,0.0
2013-12-08 00:46:00+00:00,470.0,102.0,0.0,2.0,0.0
2013-12-08 00:46:08+00:00,466.0,102.0,0.0,2.0,0.0
2013-12-08 00:46:16+00:00,467.0,102.0,0.0,2.0,0.0
2013-12-08 00:46:24+00:00,467.0,102.0,0.0,1.0,0.0
2013-12-08 00:46:32+00:00,469.0,102.0,0.0,1.0,0.0
2013-12-08 00:46:40+00:00,468.0,102.0,0.0,2.0,0.0
2013-12-08 00:46:48+00:00,468.0,102.0,0.0,2.0,0.0
2013-12-08 00:46:56+00:00,471.0,102.0,0.0,1.0,0.0
2013-12-08 00:47:04+00:00,471.0,102.0,0.0,1.5,0.0
2013-12-08 00:47:12+00:00,471.0,102.0,0.0,1.0,0.0
2013-12-08 00:47:20+00:00,465.0,102.0,0.0,1.0,0.0
2013-12-08 00:47:28+00:00,466.0,102.0,0.0,1.0,0.0
2013-12-08 00:47:36+00:00,466.0,101.5,0.0,2.0,0.0
2013-12-08 00:47:44+00:00,466.0,101.5,0.0,2.0,0.0
2013-12-08 00:47:52+00:00,466.0,101.0,0.0,2.0,0.0
2013-12-08 00:48:00+00:00,462.0,101.0,0.0,1.0,0.0
2013-12-08 00:48:08+00:00,462.0,102.0,0.0,1.0,0.0
2013-12-08 00:48:16+00:00,467.0,102.0,0.0,1.0,0.0
2013-12-08 00:48:24+00:00,465.0,102.0,0.0,1.5,0.0
2013-12-08 00:48:32+00:00,464.0,101.0,0.0,1.0,0.0
2013-12-08 00:48:40+00:00,465.0,101.0,0.0,2.0,0.0
2013-12-08 00:48:48+00:00,465.0,101.0,0.0,2.0,0.0
2013-12-08 00:48:56+00:00,464.0,101.0,0.0,2.0,0.0
2013-12-08 00:49:04+00:00,463.0,100.5,0.0,1.0,0.0
2013-12-08 00:49:12+00:00,460.0,100.0,0.0,1.0,0.0
2013-12-08 00:49:20+00:00,460.0,101.0,0.0,1.0,0.0
2013-12-08 00:49:28+00:00,459.0,101.0,0.0,1.0,0.0
2013-12-08 00:49:36+00:00,464.5,101.0,0.0,1.0,0.0
2013-12-08 00:49:44+00:00,465.0,101.0,0.0,1.0,0.0
2013-12-08 00:49:52+00:00,462.0,99.0,0.0,2.0,0.0
2013-12-08 00:50:00+00:00,464.0,100.0,0.0,1.0,0.0
